NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,Municipio.NomeMunicipio,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,97812014,1011894936,Rodovia Castelo Branco,Km 138,SP,3511607,10M0G7W,LTE,778,723,80,,,056001603518,11.96,25,74,-2,40,057731705894,40,-23.260833,-47.886194,2021-11-18,2021-04-08,2029-12-08,CesÃÂ¡rio Lange,20250716,1,80.0,2.4614000000000003
TIM,50010613854,97812014,1011894936,Rodovia Castelo Branco,Km 138,SP,3511607,10M0G7W,LTE,778,723,180,,,056001603518,11.96,25,74,-2,40,057731705894,40,-23.260833,-47.886194,2021-11-18,2021-04-08,2029-12-08,CesÃÂ¡rio Lange,20250716,3,180.0,2.4614000000000003
TIM,50010613854,97812014,1011894936,Rodovia Castelo Branco,Km 138,SP,3511607,10M0G7W,LTE,778,723,280,,,056001603518,11.96,25,74,-2,40,057731705894,40,-23.260833,-47.886194,2021-11-18,2021-04-08,2029-12-08,CesÃÂ¡rio Lange,20250716,4,280.0,2.4614000000000003
TIM,50010613854,97812014,1012661285,RUA LUCIA DA SILVA CAMPOS,LT 14 - QD B,SP,3511607,10M0G7W,LTE,778,723,20,,,056001603518,11.96,25,74,-2,40,057731705894,40,-23.213556,-47.958028,2021-12-10,2021-12-10,2029-12-08,CesÃÂ¡rio Lange,20250716,1,20.0,1.076665
TIM,50010613854,97812014,1012661285,RUA LUCIA DA SILVA CAMPOS,LT 14 - QD B,SP,3511607,10M0G7W,LTE,778,723,260,,,056001603518,11.96,25,74,-2,40,057731705894,40,-23.213556,-47.958028,2021-12-10,2021-12-10,2029-12-08,CesÃÂ¡rio Lange,20250716,3,260.0,1.076665
TIM,50010613854,97812014,1012661285,RUA LUCIA DA SILVA CAMPOS,LT 14 - QD B,SP,3511607,10M0G7W,LTE,778,723,340,,,056001603518,11.96,25,74,-2,40,057731705894,40,-23.213556,-47.958028,2021-12-10,2021-12-10,2029-12-08,CesÃÂ¡rio Lange,20250716,4,340.0,1.076665
TIM,50010613854,47102015|48352023|97812014|105812021,1015697760,RUA PROJETADA,,SP,3511607,200KG7W|10M0G7W|5M00G7W|100MG7W,GSM|LTE|NR,1812.5|1822.5|1830|778|3550,1717.5|1727.5|1735|723|3550,0,,,056001603518|100462102519,16.15|11.96|24.4,25,65|74,-4,40,003531103903|057731705894|006091702519|100462102519,20|40|200,-23.229667,-47.969806,2024-05-06|2024-06-13,2024-03-12,2031-03-11|2038-04-30|2029-12-08|2041-12-08,CesÃÂ¡rio Lange,20250716,1,0.0,0.000265
TIM,50010613854,47102015|48352023|97812014|105812021,1015697760,RUA PROJETADA,,SP,3511607,200KG7W|10M0G7W|5M00G7W|100MG7W,GSM|LTE|NR,1812.5|1822.5|1830|778|3550,1717.5|1727.5|1735|723|3550,120,,,056001603518|100462102519,16.15|11.96|24.4,25,65|74,-4,40,003531103903|057731705894|006091702519|100462102519,20|40|200,-23.229667,-47.969806,2024-05-06|2024-06-13,2024-03-12,2031-03-11|2038-04-30|2029-12-08|2041-12-08,CesÃÂ¡rio Lange,20250716,2,120.0,0.000265
TIM,50010613854,47102015|48352023|97812014|105812021,1015697760,RUA PROJETADA,,SP,3511607,200KG7W|10M0G7W|5M00G7W|100MG7W,GSM|LTE|NR,1812.5|1822.5|1830|778|3550,1717.5|1727.5|1735|723|3550,240,,,056001603518|100462102519,16.15|11.96|24.4,25,65|74,-4,40,003531103903|057731705894|006091702519|100462102519,20|40|200,-23.229667,-47.969806,2024-05-06|2024-06-13,2024-03-12,2031-03-11|2038-04-30|2029-12-08|2041-12-08,CesÃÂ¡rio Lange,20250716,3,240.0,0.000265
TIM,50010613854,47102015|48352023|97812014,684097060,ESTRADA DOS MIRANDA  ,,SP,3511607,200KG7W|10M0G7W|5M00G7W,GSM|LTE,1812.5|1822.5|1830|778,1717.5|1727.5|1735|723,70,Greenfield,,056001603518,11.96,23,65,0,53,007591301882|057731705894|006091702519,20|40,-23.22967,-47.96981,2023-12-18,2003-12-16,2031-03-11|2038-04-30|2029-12-08,CesÃÂ¡rio Lange,20250716,1,70.0,0.000265
TIM,50010613854,47102015|48352023|97812014,684097060,ESTRADA DOS MIRANDA  ,,SP,3511607,200KG7W|10M0G7W|5M00G7W,GSM|LTE,1812.5|1822.5|1830|778,1717.5|1727.5|1735|723,110,Greenfield,,056001603518,11.96,23,65,0,53,007591301882|057731705894|006091702519,20|40,-23.22967,-47.96981,2023-12-18,2003-12-16,2031-03-11|2038-04-30|2029-12-08,CesÃÂ¡rio Lange,20250716,2,110.0,0.000265
TIM,50010613854,47102015|48352023|97812014,684097060,ESTRADA DOS MIRANDA  ,,SP,3511607,200KG7W|10M0G7W|5M00G7W,GSM|LTE,1812.5|1822.5|1830|778,1717.5|1727.5|1735|723,270,Greenfield,,056001603518,11.96,23,65,0,53,007591301882|057731705894|006091702519,20|40,-23.22967,-47.96981,2023-12-18,2003-12-16,2031-03-11|2038-04-30|2029-12-08,CesÃÂ¡rio Lange,20250716,4,270.0,0.000265
TIM,50010613854,47102015|48352023|97812014|59632012,690901038,RODOVIA MARIA BATISTA MORI,,SP,3511607,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|1812.5|1822.5|1830|778|2655|2130,911.25|1717.5|1727.5|1735|723|2535|1940,140,Rooftop,,056001603518,11.96,23,65,-7,30.8,000790401592|007591301882|031191601350|024251201882|008041101882,20|40,-23.26878,-47.93353,2023-12-19,2008-11-19,2031-03-11|2038-04-30|2029-12-08|2027-10-18,CesÃÂ¡rio Lange,20250716,2,140.0,2.4614000000000003
TIM,50010613854,47102015|48352023|97812014|59632012,690901038,RODOVIA MARIA BATISTA MORI,,SP,3511607,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|1812.5|1822.5|1830|778|2655|2130,911.25|1717.5|1727.5|1735|723|2535|1940,230,Rooftop,,056001603518,11.96,23,65,-7,30.8,000790401592|007591301882|031191601350|024251201882|008041101882,20|40,-23.26878,-47.93353,2023-12-19,2008-11-19,2031-03-11|2038-04-30|2029-12-08|2027-10-18,CesÃÂ¡rio Lange,20250716,3,230.0,2.4614000000000003
TIM,50010613854,47102015|48352023|97812014|59632012,690901038,RODOVIA MARIA BATISTA MORI,,SP,3511607,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|1812.5|1822.5|1830|778|2655|2130,911.25|1717.5|1727.5|1735|723|2535|1940,340,Rooftop,,056001603518,11.96,23,65,-7,30.8,000790401592|007591301882|031191601350|024251201882|008041101882,20|40,-23.26878,-47.93353,2023-12-19,2008-11-19,2031-03-11|2038-04-30|2029-12-08|2027-10-18,CesÃÂ¡rio Lange,20250716,4,340.0,2.4614000000000003
